lon,lat,elevation,som,moisture,temp,B01_1,B02_1,B03_1,B04_1,B05_1,B06_1,B07_1,B08_1,B09_1,B11_1,B12_1,B8A_1
142.1247292,-36.73851346,435.7,2.945,37.45,60.13,1776.0,1973.0,2140.0,2514.0,2752.0,2752.0,2880.0,2994.0,3328.0,4672.0,3648.0,3136.0
142.1246571,-36.73854086,435.37,2.89,38.7,59.75,1776.0,1992.0,2146.0,2497.0,2624.0,2752.0,2880.0,2993.0,3328.0,4672.0,3648.0,3136.0
142.1245849,-36.73856806,435.04,2.95,37.33,59.63,1776.0,1960.0,2146.0,2524.0,2624.0,2752.0,2880.0,2960.0,3328.0,4672.0,3648.0,3136.0
142.1245129,-36.73859556,435.04,2.93,37.55,59.7,1776.0,1931.0,2128.0,2525.0,2752.0,2752.0,2880.0,2938.0,3328.0,4672.0,3776.0,3136.0
142.1244397,-36.73862116,434.71,2.755,39.55,59.38,1776.0,1957.0,2141.0,2492.0,2624.0,2752.0,2880.0,2954.0,3328.0,4544.0,3648.0,3136.0
142.1243677,-36.73864876,434.38,2.76,39.4,59.55,1776.0,1945.0,2122.0,2493.0,2624.0,2752.0,2880.0,2994.0,3328.0,4544.0,3648.0,3136.0
142.1242967,-36.73867796,434.06,2.84,38.65,59.6,1776.0,1959.0,2167.0,2491.0,2624.0,2752.0,2880.0,2994.0,3328.0,4544.0,3648.0,3136.0
142.1242247,-36.73870536,434.06,2.785,37.65,59.75,1776.0,1971.0,2167.0,2493.0,2624.0,2752.0,2880.0,3008.0,3328.0,4544.0,3776.0,3136.0
142.1241515,-36.73873086,433.73,2.875,36.48,59.65,1776.0,1971.0,2167.0,2493.0,2624.0,2752.0,2880.0,3008.0,3328.0,4544.0,3776.0,3136.0
142.1240806,-36.73876006,433.4,2.85,35.5,59.85,1776.0,1903.0,2080.0,2471.0,2624.0,2752.0,2880.0,2968.0,3328.0,4544.0,3648.0,3136.0
142.1240084,-36.73878736,433.07,2.925,38.08,60.1,1776.0,1973.0,2188.0,2539.0,2752.0,2752.0,3008.0,3042.0,3328.0,4672.0,3776.0,3136.0
142.1239364,-36.73881486,433.07,2.87,36.7,60.28,1776.0,1973.0,2188.0,2539.0,2752.0,2752.0,3008.0,3042.0,3328.0,4672.0,3776.0,3136.0
142.1238634,-36.73884036,433.07,2.935,37.35,60.3,1776.0,1994.0,2191.0,2598.0,2752.0,2752.0,3008.0,3113.0,3328.0,4672.0,3776.0,3136.0
142.1237986,-36.73886716,432.74,2.74,37.4,60.7,1744.0,1997.0,2231.0,2606.0,2880.0,2880.0,3008.0,3175.0,3328.0,4544.0,3648.0,3264.0
142.1237476,-36.73890749,432.74,2.775,37.63,63.1,1744.0,1997.0,2231.0,2606.0,2880.0,2880.0,3008.0,3175.0,3328.0,4544.0,3648.0,3264.0
142.1236421,-36.7386701,433.73,2.775,37.63,60.65,1712.0,1716.0,1886.0,1965.0,2624.0,2880.0,3008.0,3134.0,3328.0,4160.0,3392.0,3136.0
142.123705,-36.73865692,433.73,2.775,37.63,60.63,1712.0,1918.0,2069.0,2401.0,2624.0,2880.0,3008.0,3091.0,3328.0,4160.0,3392.0,3136.0
142.1237652,-36.73863804,434.06,2.57,34.42,59.08,1712.0,1918.0,2069.0,2401.0,2624.0,2880.0,3008.0,3091.0,3328.0,4160.0,3392.0,3136.0
142.1238232,-36.73861524,434.06,2.73,34.33,58.1,1744.0,1988.0,2157.0,2518.0,2752.0,2752.0,3008.0,3105.0,3328.0,4544.0,3776.0,3136.0
142.1238802,-36.73859114,434.38,2.565,34.8,58.25,1744.0,1988.0,2157.0,2518.0,2752.0,2752.0,3008.0,3105.0,3328.0,4544.0,3776.0,3136.0
142.1239467,-36.73856594,434.71,2.65,33.8,58.3,1712.0,2008.0,2194.0,2579.0,2752.0,2880.0,3008.0,3137.0,3328.0,4544.0,3648.0,3264.0
142.1240184,-36.73853884,435.04,2.605,37.42,58.23,1712.0,2008.0,2194.0,2579.0,2752.0,2880.0,3008.0,3137.0,3328.0,4544.0,3648.0,3264.0
142.1240913,-36.73851354,435.04,2.82,38.25,58.43,1776.0,2011.0,2214.0,2586.0,2752.0,2752.0,2880.0,3137.0,3328.0,4672.0,3776.0,3136.0
142.1241618,-36.73848424,435.37,2.77,37.92,59.08,1776.0,1988.0,2167.0,2547.0,2752.0,2752.0,2880.0,3041.0,3328.0,4672.0,3776.0,3136.0
142.1242334,-36.73845684,435.37,2.675,38.13,59.75,1776.0,1988.0,2167.0,2547.0,2752.0,2752.0,2880.0,3041.0,3328.0,4672.0,3776.0,3136.0
142.1243052,-36.73842974,435.7,2.69,39.6,60.13,1776.0,1950.0,2115.0,2511.0,2624.0,2752.0,2880.0,2986.0,3328.0,4544.0,3648.0,3136.0
142.1243781,-36.73840434,436.02,2.675,37.65,60.43,1776.0,1932.0,2132.0,2467.0,2624.0,2752.0,2880.0,2935.0,3328.0,4544.0,3648.0,3136.0
142.1244486,-36.73837514,436.35,2.8,39.1,60.58,1776.0,1947.0,2127.0,2477.0,2624.0,2752.0,2880.0,2960.0,3328.0,4672.0,3648.0,3136.0
142.1245216,-36.73834984,436.68,2.85,39.08,60.7,1776.0,1977.0,2165.0,2556.0,2624.0,2752.0,2880.0,3024.0,3328.0,4544.0,3648.0,3008.0
142.1245921,-36.73832054,436.68,2.9,37.27,61.33,1776.0,1977.0,2165.0,2556.0,2624.0,2752.0,2880.0,3024.0,3328.0,4544.0,3648.0,3008.0
142.1246639,-36.73829334,437.01,2.63,37.75,61.18,1776.0,1935.0,2150.0,2478.0,2624.0,2752.0,2880.0,2964.0,3328.0,4544.0,3648.0,3008.0
142.1247368,-36.73826784,437.34,2.56,39.4,61.35,1776.0,1930.0,2083.0,2440.0,2624.0,2752.0,2880.0,2953.0,3328.0,4672.0,3648.0,3136.0
142.1248074,-36.73823854,437.34,2.805,38.4,61.43,1776.0,1930.0,2083.0,2440.0,2624.0,2752.0,2880.0,2953.0,3328.0,4672.0,3648.0,3136.0
142.1248792,-36.73821134,437.99,2.935,38.5,61.8,1776.0,1939.0,2117.0,2491.0,2624.0,2752.0,2880.0,2975.0,3328.0,4672.0,3648.0,3136.0
142.1249509,-36.73818404,438.32,2.865,38.02,62.13,1776.0,1959.0,2142.0,2502.0,2624.0,2752.0,2880.0,2982.0,3328.0,4672.0,3648.0,3136.0
142.1250226,-36.73815664,438.65,2.91,38.17,62.48,1776.0,1959.0,2142.0,2502.0,2624.0,2752.0,2880.0,2982.0,3328.0,4672.0,3648.0,3136.0
142.1250945,-36.73812944,438.65,2.815,37.83,62.25,1776.0,1981.0,2112.0,2508.0,2624.0,2752.0,2880.0,2958.0,3328.0,4672.0,3648.0,3136.0
142.1251675,-36.73810404,438.98,2.8,38.8,61.93,1776.0,1914.0,2110.0,2476.0,2624.0,2624.0,2880.0,2944.0,3328.0,4544.0,3648.0,3008.0
142.1252392,-36.73807664,439.3,2.77,37.75,61.88,1776.0,1914.0,2110.0,2476.0,2624.0,2624.0,2880.0,2944.0,3328.0,4544.0,3648.0,3008.0
142.1253096,-36.73804744,439.96,2.855,37.92,62.28,1776.0,1888.0,2101.0,2436.0,2624.0,2624.0,2880.0,2964.0,3328.0,4544.0,3648.0,3008.0
142.1253815,-36.73802014,440.29,3.09,35.7,62.13,1776.0,1907.0,2076.0,2409.0,2624.0,2752.0,2880.0,2898.0,3328.0,4672.0,3648.0,3008.0
142.1254532,-36.73799304,440.62,2.83,36.42,62.28,1776.0,1907.0,2076.0,2409.0,2624.0,2752.0,2880.0,2898.0,3328.0,4672.0,3648.0,3008.0
142.125525,-36.73796584,440.94,2.8,37.4,62.13,1776.0,1899.0,2085.0,2412.0,2624.0,2752.0,2880.0,2906.0,3328.0,4672.0,3648.0,3008.0
142.1255978,-36.73794014,441.27,2.82,37.83,61.55,1776.0,1937.0,2108.0,2451.0,2624.0,2752.0,2880.0,2931.0,3328.0,4672.0,3648.0,3008.0
142.1256683,-36.73791084,441.6,2.695,39.38,61.68,1776.0,1955.0,2099.0,2434.0,2624.0,2752.0,2880.0,2904.0,3328.0,4672.0,3648.0,3008.0
142.1257413,-36.73788554,441.93,2.645,37.42,61.63,1776.0,1919.0,2100.0,2435.0,2624.0,2752.0,2880.0,2944.0,3328.0,4672.0,3648.0,3008.0
142.1258118,-36.73785644,441.93,2.55,37.27,61.68,1776.0,1919.0,2100.0,2435.0,2624.0,2752.0,2880.0,2944.0,3328.0,4672.0,3648.0,3008.0
142.1258836,-36.73782914,442.26,2.665,39.02,61.53,1744.0,1896.0,2094.0,2445.0,2624.0,2752.0,2880.0,2944.0,3328.0,4672.0,3648.0,3136.0
142.1259554,-36.73780184,442.26,2.57,38.4,61.1,1744.0,1953.0,2143.0,2498.0,2624.0,2752.0,2880.0,2996.0,3328.0,4672.0,3648.0,3136.0
142.1260272,-36.73777454,442.26,2.58,38.48,61.35,1744.0,1953.0,2143.0,2498.0,2624.0,2752.0,2880.0,2996.0,3328.0,4672.0,3648.0,3136.0
142.126099,-36.73774724,442.26,2.765,37.45,61.13,1776.0,1963.0,2109.0,2498.0,2624.0,2752.0,2880.0,2974.0,3328.0,4672.0,3776.0,3136.0
142.1261709,-36.73771984,442.26,2.93,36.0,61.4,1776.0,1961.0,2139.0,2512.0,2624.0,2752.0,2880.0,3010.0,3328.0,4672.0,3776.0,3136.0
142.1262428,-36.73769254,442.26,2.725,37.42,61.63,1776.0,1961.0,2139.0,2512.0,2624.0,2752.0,2880.0,3010.0,3328.0,4672.0,3776.0,3136.0
142.1263145,-36.73766514,442.26,2.885,37.67,61.65,1776.0,1943.0,2127.0,2527.0,2624.0,2752.0,2880.0,3010.0,3328.0,4800.0,3776.0,3136.0
142.1263875,-36.73763964,442.26,2.735,37.42,61.75,1776.0,1953.0,2125.0,2477.0,2624.0,2752.0,2880.0,3023.0,3328.0,4672.0,3776.0,3136.0
142.1264582,-36.73761044,442.26,2.59,38.17,61.8,1776.0,1953.0,2125.0,2477.0,2624.0,2752.0,2880.0,3023.0,3328.0,4672.0,3776.0,3136.0
142.1265301,-36.73758314,442.26,2.75,39.0,62.03,1776.0,1922.0,2081.0,2464.0,2624.0,2752.0,2880.0,2944.0,3328.0,4672.0,3776.0,3136.0
142.1266019,-36.73755584,442.26,2.785,38.95,62.05,1776.0,1912.0,2098.0,2464.0,2624.0,2752.0,2880.0,2940.0,3328.0,4672.0,3776.0,3136.0
142.1266737,-36.73752864,442.26,2.735,39.63,62.03,1776.0,1912.0,2098.0,2464.0,2624.0,2752.0,2880.0,2940.0,3328.0,4672.0,3776.0,3136.0
142.1267466,-36.73750284,442.26,2.775,39.38,62.23,1744.0,1933.0,2144.0,2512.0,2624.0,2752.0,2880.0,3008.0,3328.0,4800.0,3776.0,3136.0
142.1268173,-36.73747374,442.26,2.815,38.1,62.38,1744.0,1933.0,2144.0,2512.0,2624.0,2752.0,2880.0,3008.0,3328.0,4800.0,3776.0,3136.0
142.1268892,-36.73744654,442.26,2.905,38.13,62.48,1744.0,1947.0,2134.0,2508.0,2752.0,2752.0,2880.0,2993.0,3328.0,4672.0,3776.0,3136.0
142.1269621,-36.73742094,442.26,2.745,38.58,62.33,1744.0,1910.0,2098.0,2451.0,2624.0,2752.0,2880.0,2949.0,3328.0,4800.0,3776.0,3136.0
142.1270327,-36.73739184,442.26,2.73,36.8,62.25,1744.0,1910.0,2098.0,2451.0,2624.0,2752.0,2880.0,2949.0,3328.0,4800.0,3776.0,3136.0
142.1271058,-36.73736644,442.26,2.885,38.08,62.5,1744.0,1912.0,2094.0,2447.0,2624.0,2752.0,2880.0,2910.0,3328.0,4800.0,3776.0,3136.0
142.1271763,-36.73733714,442.26,2.875,38.7,62.4,1744.0,1845.0,2034.0,2345.0,2624.0,2752.0,2880.0,2871.0,3328.0,4800.0,3776.0,3136.0
142.1272481,-36.73730984,442.26,2.875,38.25,62.63,1744.0,1845.0,2034.0,2345.0,2624.0,2752.0,2880.0,2871.0,3328.0,4800.0,3776.0,3136.0
142.1273199,-36.73728254,442.26,2.705,38.52,62.23,1744.0,1907.0,2074.0,2413.0,2624.0,2624.0,2752.0,2864.0,3328.0,4672.0,3648.0,3008.0
142.1273917,-36.73725514,442.26,2.76,40.92,61.9,1744.0,1928.0,2135.0,2475.0,2624.0,2752.0,2880.0,2964.0,3328.0,4672.0,3648.0,3136.0
142.1274635,-36.73722804,442.26,2.91,38.92,62.4,1744.0,1928.0,2135.0,2475.0,2624.0,2752.0,2880.0,2964.0,3328.0,4672.0,3648.0,3136.0
142.1275351,-36.73720074,442.59,2.79,39.5,62.43,1744.0,1945.0,2152.0,2490.0,2624.0,2752.0,2880.0,2977.0,3328.0,4672.0,3648.0,3136.0
142.1276081,-36.73717514,442.59,2.885,37.13,62.5,1776.0,1892.0,2080.0,2475.0,2624.0,2624.0,2752.0,2967.0,3328.0,4672.0,3648.0,3008.0
142.1276786,-36.73714594,442.59,2.77,40.02,62.25,1776.0,1892.0,2080.0,2475.0,2624.0,2624.0,2752.0,2967.0,3328.0,4672.0,3648.0,3008.0
142.1277504,-36.73711874,442.26,2.615,40.83,61.85,1776.0,1903.0,2084.0,2432.0,2624.0,2624.0,2752.0,2902.0,3328.0,4672.0,3648.0,3008.0
142.1278221,-36.73709124,442.59,2.715,38.73,61.68,1776.0,1898.0,2077.0,2424.0,2624.0,2752.0,2880.0,2907.0,2816.0,4672.0,3648.0,3008.0
142.127894,-36.73706404,442.59,2.755,40.88,61.68,1776.0,1929.0,2070.0,2403.0,2624.0,2624.0,2752.0,2917.0,3328.0,4672.0,3648.0,3008.0
142.1279658,-36.73703674,442.26,2.74,40.52,61.73,1776.0,1887.0,2066.0,2403.0,2624.0,2624.0,2752.0,2912.0,3328.0,4672.0,3648.0,3008.0
142.1280376,-36.73700944,442.26,2.715,39.5,61.78,1776.0,1887.0,2066.0,2403.0,2624.0,2624.0,2752.0,2912.0,3328.0,4672.0,3648.0,3008.0
142.1281093,-36.73698214,442.26,2.755,39.95,61.58,1776.0,1919.0,2099.0,2432.0,2624.0,2752.0,2880.0,2895.0,3328.0,4800.0,3648.0,3008.0
142.1281812,-36.73695474,442.59,2.79,39.4,61.7,1776.0,1963.0,2108.0,2469.0,2624.0,2752.0,2880.0,2956.0,3328.0,4800.0,3648.0,3008.0
142.1282529,-36.73692744,442.91,2.735,39.9,61.78,1776.0,1963.0,2108.0,2469.0,2624.0,2752.0,2880.0,2956.0,3328.0,4800.0,3648.0,3008.0
142.1283258,-36.73690214,443.24,2.77,39.2,61.73,1776.0,1924.0,2140.0,2510.0,2624.0,2752.0,2880.0,2998.0,3328.0,4800.0,3776.0,3136.0
142.1283963,-36.73687294,442.91,2.84,39.58,61.43,1776.0,1915.0,2080.0,2451.0,2624.0,2752.0,2880.0,2955.0,3328.0,4800.0,3776.0,3136.0
142.1284692,-36.73684734,442.91,2.855,37.85,61.55,1776.0,1915.0,2080.0,2451.0,2624.0,2752.0,2880.0,2955.0,3328.0,4800.0,3776.0,3136.0
142.12854,-36.73681824,442.59,2.78,38.73,61.65,1776.0,1897.0,2045.0,2480.0,2752.0,2752.0,2880.0,2879.0,3328.0,4800.0,3776.0,3136.0
142.128612,-36.73679094,442.59,2.8,37.67,61.85,1776.0,1943.0,2120.0,2521.0,2752.0,2752.0,2880.0,3007.0,3328.0,4800.0,3776.0,3136.0
142.128685,-36.73676534,442.59,2.765,38.23,61.95,1776.0,1943.0,2120.0,2521.0,2752.0,2752.0,2880.0,3007.0,3328.0,4800.0,3776.0,3136.0
142.1287558,-36.73673604,442.59,2.85,36.98,62.1,1776.0,1906.0,2101.0,2441.0,2624.0,2752.0,2880.0,2987.0,3328.0,4800.0,3776.0,3136.0
142.1288289,-36.73671054,442.59,2.975,38.48,61.88,1776.0,1941.0,2136.0,2524.0,2752.0,2752.0,2880.0,2956.0,3328.0,4800.0,3776.0,3136.0
142.1288996,-36.73668144,442.26,2.915,38.88,61.73,1776.0,1941.0,2136.0,2524.0,2752.0,2752.0,2880.0,2956.0,3328.0,4800.0,3776.0,3136.0
142.1289726,-36.73665594,442.26,2.93,39.7,61.88,1808.0,1994.0,2165.0,2581.0,2752.0,2752.0,2880.0,3071.0,3328.0,4800.0,3776.0,3136.0
142.1290433,-36.73662664,442.26,2.95,38.2,61.85,1808.0,1941.0,2130.0,2530.0,2752.0,2752.0,2880.0,3018.0,3328.0,4800.0,3776.0,3136.0
142.1291152,-36.73659934,442.26,2.865,38.23,62.3,1808.0,1965.0,2174.0,2572.0,2752.0,2752.0,2880.0,3050.0,3328.0,4800.0,3776.0,3136.0
142.129187,-36.73657204,442.26,2.94,38.33,62.35,1808.0,1922.0,2114.0,2486.0,2752.0,2752.0,2880.0,2978.0,3328.0,4800.0,3776.0,3136.0
142.1292589,-36.73654474,442.26,2.845,38.7,61.93,1808.0,1936.0,2108.0,2497.0,2624.0,2752.0,2880.0,3035.0,3328.0,4800.0,3776.0,3136.0
142.1293306,-36.73651724,442.26,2.69,40.15,61.73,1808.0,1895.0,2095.0,2490.0,2624.0,2752.0,2880.0,2979.0,3328.0,4800.0,3776.0,3136.0
142.1294025,-36.73648994,442.26,2.85,38.95,62.05,1840.0,1975.0,2123.0,2517.0,2624.0,2752.0,2880.0,3061.0,3328.0,4800.0,3776.0,3136.0
142.1294742,-36.73646264,442.26,2.775,39.02,61.65,1840.0,1975.0,2123.0,2517.0,2624.0,2752.0,2880.0,3061.0,3328.0,4800.0,3776.0,3136.0
142.1295461,-36.73643534,442.26,2.815,39.6,62.0,1840.0,2049.0,2248.0,2644.0,2624.0,2752.0,2880.0,3188.0,3328.0,4800.0,3776.0,3136.0
142.129618,-36.73640794,442.26,2.83,37.88,62.05,1840.0,2073.0,2220.0,2594.0,2752.0,2880.0,3008.0,3158.0,3328.0,4928.0,3904.0,3264.0
142.1296898,-36.73638054,441.93,2.815,39.17,61.93,1840.0,2073.0,2220.0,2594.0,2752.0,2880.0,3008.0,3158.0,3328.0,4928.0,3904.0,3264.0
142.1297618,-36.73635324,441.93,2.745,40.35,61.65,1808.0,2147.0,2419.0,2852.0,3008.0,3008.0,3136.0,3404.0,3328.0,4928.0,4032.0,3392.0
142.1298338,-36.73632604,441.6,2.79,40.73,61.63,1808.0,2158.0,2348.0,2826.0,3008.0,3008.0,3136.0,3378.0,3328.0,4928.0,4032.0,3392.0
142.1299056,-36.73629854,441.6,2.77,40.15,61.6,1808.0,2158.0,2348.0,2826.0,3008.0,3008.0,3136.0,3378.0,3328.0,4928.0,4032.0,3392.0
142.1299775,-36.73627104,441.6,2.87,40.27,61.7,1808.0,2076.0,2241.0,2686.0,3008.0,3008.0,3136.0,3170.0,3328.0,4928.0,4032.0,3392.0
142.1300496,-36.73624384,441.27,2.845,37.48,61.95,1808.0,1945.0,2184.0,2670.0,3008.0,3008.0,3136.0,3189.0,3328.0,4928.0,4032.0,3392.0
142.1301215,-36.73621654,441.27,2.84,39.17,61.75,1744.0,1852.0,2091.0,2504.0,2752.0,2880.0,3008.0,3055.0,3328.0,4672.0,3904.0,3136.0
142.1301934,-36.73618904,441.27,2.83,40.58,61.65,1744.0,1759.0,1918.0,2338.0,2752.0,2880.0,3008.0,2781.0,3328.0,4672.0,3904.0,3136.0
142.1302654,-36.73616174,441.27,2.48,38.95,61.88,1712.0,1736.0,1853.0,2242.0,2496.0,2624.0,2752.0,2654.0,3328.0,4416.0,3520.0,2880.0
142.1303385,-36.73613624,440.94,2.635,39.58,61.65,1680.0,1783.0,1895.0,2269.0,2368.0,2496.0,2624.0,2669.0,3328.0,4160.0,3264.0,2752.0
142.1304105,-36.73610874,440.94,2.665,39.38,61.68,1680.0,1826.0,1965.0,2346.0,2368.0,2496.0,2624.0,2677.0,3328.0,4160.0,3264.0,2752.0
142.1304814,-36.73607954,440.62,2.545,39.98,61.73,1680.0,1762.0,1928.0,2265.0,2368.0,2496.0,2624.0,2680.0,3328.0,4160.0,3264.0,2752.0
142.1305545,-36.73605394,439.96,2.515,39.35,61.55,1648.0,1768.0,1910.0,2268.0,2368.0,2496.0,2624.0,2689.0,2816.0,4160.0,3264.0,2752.0
142.1306252,-36.73602454,439.63,2.52,39.88,61.65,1648.0,1762.0,1932.0,2253.0,2368.0,2496.0,2624.0,2695.0,2816.0,4160.0,3264.0,2752.0
142.1306974,-36.73599714,438.98,2.695,37.42,61.75,1648.0,1762.0,1932.0,2253.0,2368.0,2496.0,2624.0,2695.0,2816.0,4160.0,3264.0,2752.0
142.1307709,-36.73597174,438.65,2.785,36.67,61.85,1616.0,1759.0,1941.0,2303.0,2368.0,2496.0,2624.0,2688.0,2816.0,4160.0,3136.0,2752.0
142.1308428,-36.73594424,437.99,2.665,37.38,61.73,1616.0,1725.0,1868.0,2215.0,2368.0,2496.0,2624.0,2634.0,2816.0,4160.0,3136.0,2752.0
142.1309138,-36.73591504,437.66,2.615,38.98,61.73,1616.0,1725.0,1868.0,2215.0,2368.0,2496.0,2624.0,2634.0,2816.0,4160.0,3136.0,2752.0
142.1309859,-36.73588754,437.01,2.68,39.27,61.68,1616.0,1719.0,1892.0,2214.0,2368.0,2368.0,2496.0,2651.0,2816.0,4160.0,3136.0,2752.0
142.1310591,-36.73586194,436.35,2.66,38.92,61.75,1616.0,1759.0,1911.0,2252.0,2368.0,2368.0,2496.0,2639.0,2816.0,4160.0,3136.0,2752.0
142.1311301,-36.73583254,436.02,2.65,37.77,62.08,1616.0,1759.0,1911.0,2252.0,2368.0,2368.0,2496.0,2639.0,2816.0,4160.0,3136.0,2752.0
142.1312023,-36.73580514,435.37,2.645,38.7,61.9,1616.0,1684.0,1844.0,2170.0,2368.0,2368.0,2496.0,2552.0,2816.0,4032.0,3008.0,2624.0
142.1312744,-36.73577774,435.04,2.54,39.7,62.03,1616.0,1684.0,1844.0,2170.0,2368.0,2368.0,2496.0,2552.0,2816.0,4032.0,3008.0,2624.0
142.1313477,-36.73575214,434.71,2.82,34.8,62.48,1616.0,1692.0,1817.0,2123.0,2368.0,2368.0,2496.0,2501.0,2816.0,4032.0,3008.0,2624.0
142.1314184,-36.73572274,434.06,2.83,36.8,62.33,1616.0,1689.0,1845.0,2133.0,2368.0,2368.0,2496.0,2517.0,2816.0,3904.0,3008.0,2624.0
142.1314906,-36.73569534,433.73,2.705,37.92,62.28,1616.0,1671.0,1822.0,2163.0,2368.0,2368.0,2496.0,2505.0,2816.0,3904.0,3008.0,2624.0
142.1315629,-36.73566794,433.07,2.775,38.13,62.4,1616.0,1664.0,1810.0,2135.0,2368.0,2368.0,2496.0,2493.0,2816.0,3904.0,3008.0,2624.0
142.1316349,-36.73564064,432.74,2.815,35.83,62.68,1616.0,1748.0,1899.0,2247.0,2368.0,2368.0,2496.0,2622.0,2816.0,3904.0,3008.0,2624.0
142.1317081,-36.73561504,432.09,2.78,36.3,62.6,1584.0,1735.0,1887.0,2219.0,2368.0,2368.0,2496.0,2608.0,2816.0,4032.0,3008.0,2624.0
142.131779,-36.73558554,431.76,2.675,39.77,62.68,1584.0,1733.0,1886.0,2174.0,2368.0,2368.0,2496.0,2549.0,2816.0,4032.0,3008.0,2624.0
142.1318512,-36.73555824,431.1,2.76,37.17,62.98,1584.0,1687.0,1842.0,2175.0,2368.0,2368.0,2496.0,2492.0,2816.0,3904.0,3008.0,2624.0
142.1319234,-36.73553064,430.45,2.9,35.75,63.03,1584.0,1687.0,1842.0,2175.0,2368.0,2368.0,2496.0,2492.0,2816.0,3904.0,3008.0,2624.0
142.1319956,-36.73550304,430.12,2.79,36.25,63.63,1584.0,1706.0,1861.0,2190.0,2368.0,2368.0,2496.0,2546.0,2816.0,3904.0,3008.0,2624.0
142.132068,-36.73547564,429.46,2.735,34.42,64.05,1616.0,1712.0,1871.0,2198.0,2368.0,2368.0,2496.0,2607.0,2816.0,3904.0,3008.0,2752.0
142.1321402,-36.73544814,428.81,2.66,34.13,64.35,1616.0,1712.0,1871.0,2198.0,2368.0,2368.0,2496.0,2607.0,2816.0,3904.0,3008.0,2752.0
142.1322124,-36.73542074,428.48,2.715,33.73,64.65,1584.0,1697.0,1872.0,2203.0,2368.0,2368.0,2496.0,2630.0,2816.0,3904.0,2880.0,2624.0
142.1322752,-36.73539694,427.82,2.9,35.38,65.73,1584.0,1697.0,1872.0,2203.0,2368.0,2368.0,2496.0,2630.0,2816.0,3904.0,2880.0,2624.0
142.1323421,-36.73538663,427.49,2.9,35.38,66.5,1616.0,1697.0,1847.0,2194.0,2368.0,2368.0,2496.0,2604.0,2816.0,3904.0,3008.0,2624.0
142.1324162,-36.7350802,428.15,2.9,35.38,63.85,1616.0,1724.0,1908.0,2229.0,2368.0,2496.0,2496.0,2638.0,2816.0,3904.0,3008.0,2752.0
142.1321394,-36.73520908,430.12,2.9,35.38,61.58,1584.0,1720.0,1875.0,2188.0,2368.0,2368.0,2496.0,2590.0,2816.0,3904.0,3008.0,2624.0
142.1320797,-36.73522906,430.45,2.9,35.38,61.55,1584.0,1720.0,1875.0,2188.0,2368.0,2368.0,2496.0,2590.0,2816.0,3904.0,3008.0,2624.0
142.1320205,-36.73524976,431.1,2.745,32.4,60.25,1584.0,1706.0,1841.0,2169.0,2240.0,2368.0,2368.0,2544.0,2816.0,3904.0,2880.0,2624.0
142.1319627,-36.73527206,431.43,2.94,34.4,59.9,1584.0,1665.0,1871.0,2166.0,2240.0,2368.0,2368.0,2563.0,2816.0,3904.0,3008.0,2624.0
142.1319058,-36.73529606,432.09,2.97,35.92,59.75,1584.0,1709.0,1858.0,2152.0,2240.0,2368.0,2368.0,2512.0,2816.0,3904.0,3008.0,2624.0
142.1318478,-36.73531806,432.41,2.855,36.63,59.85,1584.0,1709.0,1858.0,2152.0,2240.0,2368.0,2368.0,2512.0,2816.0,3904.0,3008.0,2624.0
142.1317859,-36.73534166,433.07,2.765,34.83,60.2,1584.0,1733.0,1881.0,2153.0,2240.0,2368.0,2368.0,2528.0,2816.0,3904.0,3008.0,2624.0
142.1317133,-36.73536686,433.4,2.585,33.9,60.25,1584.0,1718.0,1872.0,2146.0,2240.0,2368.0,2368.0,2468.0,2816.0,3904.0,3008.0,2624.0
142.1316433,-36.73539586,433.73,2.835,36.45,60.08,1584.0,1718.0,1872.0,2146.0,2240.0,2368.0,2368.0,2468.0,2816.0,3904.0,3008.0,2624.0
142.1315721,-36.73542296,434.06,2.715,37.75,60.25,1584.0,1698.0,1811.0,2110.0,2368.0,2368.0,2496.0,2489.0,2816.0,3904.0,3008.0,2624.0
142.1315009,-36.73545036,434.71,2.555,38.75,60.38,1616.0,1719.0,1884.0,2216.0,2368.0,2368.0,2496.0,2545.0,2816.0,3904.0,3008.0,2624.0
142.1314283,-36.73547566,435.04,2.76,37.2,60.63,1616.0,1781.0,1900.0,2214.0,2368.0,2368.0,2496.0,2574.0,2816.0,3904.0,3008.0,2624.0
142.1313581,-36.73550446,435.7,2.815,37.02,60.8,1616.0,1733.0,1873.0,2231.0,2240.0,2368.0,2368.0,2572.0,2816.0,3904.0,3008.0,2624.0
142.1312869,-36.73553166,436.35,2.675,37.23,61.05,1616.0,1733.0,1873.0,2231.0,2240.0,2368.0,2368.0,2572.0,2816.0,3904.0,3008.0,2624.0
142.1312144,-36.73555696,437.01,2.87,36.2,61.4,1616.0,1630.0,1788.0,2140.0,2240.0,2368.0,2368.0,2436.0,2816.0,3904.0,3008.0,2624.0
142.1311442,-36.73558586,437.34,2.67,35.48,61.98,1616.0,1642.0,1794.0,2097.0,2240.0,2368.0,2368.0,2426.0,2816.0,3904.0,3008.0,2624.0
142.1310729,-36.73561306,437.99,2.705,36.77,62.05,1616.0,1642.0,1794.0,2097.0,2240.0,2368.0,2368.0,2426.0,2816.0,3904.0,3008.0,2624.0
